,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
4268,NE Emerson at MLK Blvd,45.5616203,-122.6616835,Korean,Honey Spicy,4.5,44,714 NE Killingsworth St,(503) 954-1236
4269,NE Emerson at MLK Blvd,45.5616203,-122.6616835,Sushi Bars,Rollin' Fresh,3.5,114,1027 NE Alberta St,(971) 727-4279
4270,NE Emerson at MLK Blvd,45.5616203,-122.6616835,Lounges,Joe Brown’s Lounge,4.0,7,5601 NE Martin Luther King Jr Blvd,(503) 206-5308
4271,NE Emerson at MLK Blvd,45.5616203,-122.6616835,New American,Radio Room,3.5,788,1101 NE Alberta St,(503) 287-2346
4272,NE Emerson at MLK Blvd,45.5616203,-122.6616835,Sandwiches,Melt,4.5,20,625 NE Killingsworth St,(503) 998-1095
4273,NE Emerson at MLK Blvd,45.5616203,-122.6616835,Acai Bowls,Carioca Bowls,4.5,250,827 NE Alberta St,(503) 282-5613
4274,Casey Eye Institute,45.4990782,-122.6837991,Italian,Caro Amico Italian Cafe,4.0,179,3606 SW Barbur Blvd,(503) 223-6895
4275,Casey Eye Institute,45.4990782,-122.6837991,Thai,Siam Umami,5.0,83,4237 S Corbett Ave,(503) 479-8188
4276,Casey Eye Institute,45.4990782,-122.6837991,French,Lilia Comedor,4.5,45,3159 S Moody Ave,(503) 479-8188
4277,Casey Eye Institute,45.4990782,-122.6837991,Thai,Thai Vendor,4.5,22,907 SW Gibbs St,(503) 973-5907
4278,Casey Eye Institute,45.4990782,-122.6837991,Pubs,The Growler Guys,4.5,88,3739 SW Bond Ave,(503) 208-2523
4279,Casey Eye Institute,45.4990782,-122.6837991,Bakeries,St. Barbra Pinoy Bakery,4.5,110,2311 SW 6th Ave,(503) 444-7170
4280,Casey Eye Institute,45.4990782,-122.6837991,Cafeteria,Café on Third,3.5,12,3181 SW Sam Jackson Park Rd,(503) 494-3780
4281,Casey Eye Institute,45.4990782,-122.6837991,Sushi Bars,Momiji Sushi Bento Teriyaki - OHSU,4.0,24,3460 SW US Veterans Hospital Rd,(503) 206-7761
4282,Casey Eye Institute,45.4990782,-122.6837991,Karaoke,Suki's Bar and Grill,3.5,196,2401 SW 4th Ave,(503) 226-1181
4283,Casey Eye Institute,45.4990782,-122.6837991,Cafes,Ross Island Grocery & Cafe,4.0,123,3502 SW Corbett Ave,(503) 227-4531
4284,Casey Eye Institute,45.4990782,-122.6837991,Donuts,Blue Star Donuts,4.0,155,672 S Gaines St,(503) 954-3672
4285,Casey Eye Institute,45.4990782,-122.6837991,Food Trucks,Thai Yummy,5.0,159,1010 SW Gibbs,(503) 608-7668
4286,Casey Eye Institute,45.4990782,-122.6837991,Mexican,Cha Cha Cha Taqueria Moody,3.0,132,3135 S Moody Ave,(503) 224-0100
4287,Casey Eye Institute,45.4990782,-122.6837991,Poke,Olia Poke & Tea,4.5,102,2720 S Moody Ave,(971) 808-6921
4288,Casey Eye Institute,45.4990782,-122.6837991,Bubble Tea,Delish Kitchen 108 ,4.5,18,664 S Gaines St,(503) 206-7487
4289,Casey Eye Institute,45.4990782,-122.6837991,Delis,Flying Elephants at South Waterfront,3.5,52,2730 S Moody Ave,(503) 937-1095
4290,Casey Eye Institute,45.4990782,-122.6837991,Coffee & Tea,Starbucks,3.0,20,700 SW Campus Dr,(503) 418-5350
4291,Casey Eye Institute,45.4990782,-122.6837991,Mexican,Enchanted Sun Breakfast Burritos,4.5,58,1717 SW Park Ave,(503) 568-9786
4292,Casey Eye Institute,45.4990782,-122.6837991,Wine Tours,Willamette Valley Tour,5.0,8,"Portland, OR 97202",(503) 558-4600
4293,Casey Eye Institute,45.4990782,-122.6837991,Thai,Sutisa Thai Food,4.5,31,3838 SW Moody Ave,(503) 462-5746
4294,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Korean,Sokongdong Tofu & BBQ,4.0,307,2850 SE 82nd Ave,(503) 808-9990
4295,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Bun and Pho House,4.0,66,2838 SE 82nd Ave,(503) 774-1318
4296,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Japanese,O'sushi,3.5,251,2838 SE 82nd Ave,(503) 777-7914
4297,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Cajun/Creole,The Rockin' Crab & Boiling Pot,3.5,352,2850 SE 82nd Ave,(503) 477-7982
4298,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Korean,Kkoki Korean BBQ - Portland,3.5,180,8001 SE Powell Blvd,(503) 327-8875
4299,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Noodles,Master Kong,4.0,458,8435 SE Division St,(971) 373-8248
4300,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Cantonese,Kenny's Noodle House,4.0,603,8305 SE Powell Blvd,(503) 771-6868
4301,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Chinese,Yan Zi Lou,3.5,38,2788 SE 82nd Ave,(503) 771-1848
4302,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Ha VL,4.5,338,2738 SE 82nd Ave,(503) 772-0103
4303,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Mexican,El Tapatio Restaurant,3.5,119,2627 SE 82nd Ave,(503) 774-6316
4304,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Fast Food,Killer Banh Mi,5.0,37,8201 SE Powell Blvd,(503) 662-8181
4305,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Pho Hung,3.5,360,3120 SE 82nd Ave,(503) 772-0089
4306,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vegetarian,Van Hanh Vegan Restaurant ,4.0,275,8446 SE Division St,(503) 788-0825
4307,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Mexican,Rosita's Place,4.5,87,3405 SE 82nd Ave,(503) 901-5990
4308,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Latin American,El Inka,4.0,173,8560 SE DIVISiON St,(503) 432-8270
4309,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Thien Hoang Restaurant,3.0,73,8001 SE Powell Blvd,(503) 788-3113
4310,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Pho Kim,4.0,244,2204 SE 82nd Ave,(503) 954-2535
4311,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Southern,My Brother's Crawfish,3.5,725,8230 SE Harrison St,(503) 774-3786
4312,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Korean,Chungdam Korean Fusion,4.0,256,7901 SE Powell Blvd,(503) 206-4515
4313,SE Woodward at 82nd Ave,45.5014076,-122.5788622,Vietnamese,Pho Van Restaurant,3.5,504,1919 SE 82nd Ave,(503) 788-5244
4314,NW Flanders at 10th,45.5258454,-122.6814197,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906
4315,NW Flanders at 10th,45.5258454,-122.6814197,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906
4316,NW Flanders at 10th,45.5258454,-122.6814197,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882
4317,NW Flanders at 10th,45.5258454,-122.6814197,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535
4318,NW Flanders at 10th,45.5258454,-122.6814197,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000
4319,NW Flanders at 10th,45.5258454,-122.6814197,Japanese,Janken,4.5,256,250 NW 13th Ave,(503) 841-6406
4320,NW Flanders at 10th,45.5258454,-122.6814197,New American,Arden ,4.5,206,417 NW 10th Ave,(503) 206-6097
4321,NW Flanders at 10th,45.5258454,-122.6814197,Thai,Farmhouse Kitchen Thai Cuisine,4.0,558,121 NW 9th Ave,(971) 754-4966
4322,NW Flanders at 10th,45.5258454,-122.6814197,Tapas Bars,Lechon,4.5,1888,113 SW Naito Pkwy,(503) 219-9000
4323,NW Flanders at 10th,45.5258454,-122.6814197,Italian,Allora,4.0,347,504 NW 9th Ave,(503) 445-4612
4324,NW Flanders at 10th,45.5258454,-122.6814197,Italian,Trattoria Gallo Nero,4.0,311,903 NW Everett St,(503) 206-6388
4325,NW Flanders at 10th,45.5258454,-122.6814197,Pizza,Oven and Shaker,4.0,807,1134 NW Everett St,(503) 241-1600
4326,NW Flanders at 10th,45.5258454,-122.6814197,Vietnamese,Butterfly Belly Asian Cuisine,4.0,540,323 NW Park Ave,(503) 788-7327
4327,NW Flanders at 10th,45.5258454,-122.6814197,Bars,Tanner Creek Tavern,4.0,134,875 NW Everett St,(503) 477-6253
4328,NW Flanders at 10th,45.5258454,-122.6814197,Vietnamese,Luc Lac,4.0,4200,835 SW 2nd Ave,(503) 222-0047
4329,NW Flanders at 10th,45.5258454,-122.6814197,Lounges,Teardrop Cocktail Lounge,4.5,935,1015 NW Everett St,(503) 445-8109
4330,NW Flanders at 10th,45.5258454,-122.6814197,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133
4331,NW Flanders at 10th,45.5258454,-122.6814197,Tapas/Small Plates,Khao San Pearl,4.0,713,1435 NW Flanders St,(503) 227-3700
4332,NW Flanders at 10th,45.5258454,-122.6814197,Thai,Zabpinto Thai Kitchen,4.5,79,1037 NW Flanders St,(503) 841-5458
4333,NW Flanders at 10th,45.5258454,-122.6814197,Bars,Cider Bite,4.5,257,1230 NW Hoyt St,(503) 765-5655
4334,NE Broadway at 12th,45.53496857,-122.653631,Sushi Bars,Bluefin Tuna & Sushi,4.5,261,1337 NE Broadway St,(503) 281-6804
4335,NE Broadway at 12th,45.53496857,-122.653631,Vegan,Blossoming Lotus,4.5,1314,1713 NE 15th Ave,(503) 228-0048
4336,NE Broadway at 12th,45.53496857,-122.653631,Italian,Pastini,4.0,332,1426 NE Broadway St,(503) 288-4300
4337,NE Broadway at 12th,45.53496857,-122.653631,Argentine,Ox,4.5,1274,2225 NE Martin Luther King Jr Blvd,(503) 284-3366
4338,NE Broadway at 12th,45.53496857,-122.653631,Vegan,Black Water,4.5,297,835 NE Broadway,(503) 281-0439
4339,NE Broadway at 12th,45.53496857,-122.653631,Thai,Charm Thai Restaurant,4.5,67,1411 NE Broadway,(503) 206-5008
4340,NE Broadway at 12th,45.53496857,-122.653631,Chinese,Frank's Noodle House,3.5,1247,822 NE Broadway St,(503) 288-1007
4341,NE Broadway at 12th,45.53496857,-122.653631,Sandwiches,Petisco,4.5,391,1411 NE Broadway,(503) 360-1048
4342,NE Broadway at 12th,45.53496857,-122.653631,Karaoke,Capitol Bar & Lounge,3.5,125,1440 NE Broadway St,(971) 500-9858
4343,NE Broadway at 12th,45.53496857,-122.653631,American,Milo's City Cafe,4.0,492,1325 NE Broadway St,(503) 288-6456
4344,NE Broadway at 12th,45.53496857,-122.653631,Japanese,Sushi Ohana,3.5,355,1422 NE Broadway St,(503) 284-1023
4345,NE Broadway at 12th,45.53496857,-122.653631,Cajun/Creole,Captain’s Choice Cajun Seafood,4.0,74,1621 NE 10th Ave,(503) 719-7754
4346,NE Broadway at 12th,45.53496857,-122.653631,Breweries,McMenamins Broadway Pub,3.0,202,1504 NE Broadway St,(503) 288-9498
4347,NE Broadway at 12th,45.53496857,-122.653631,Cocktail Bars,The Pocket Pub,4.5,182,2719 NE 7th Ave,(503) 287-3645
4348,NE Broadway at 12th,45.53496857,-122.653631,Sandwiches,Taste Tickler,4.5,401,1704 NE 14th Ave,(503) 282-3681
4349,NE Broadway at 12th,45.53496857,-122.653631,Vietnamese,Friendship Kitchen,4.5,202,2333 NE Glisan St,(503) 206-8441
4350,NE Broadway at 12th,45.53496857,-122.653631,Mexican,Aztec Willie's Taqueria,3.0,303,1501 NE Broadway St,(503) 280-8900
4351,NE Broadway at 12th,45.53496857,-122.653631,Ice Cream & Frozen Yogurt,Eb & Bean,4.0,378,1425 NE Broadway,(503) 281-6081
4352,NE Broadway at 12th,45.53496857,-122.653631,Lounges,Swift Lounge,4.0,430,1932 NE Broadway,(503) 288-3333
4353,NE Broadway at 12th,45.53496857,-122.653631,Japanese,Koji Osakaya Japanese Restaurant,3.5,162,1502 NE Weidler St,(503) 280-0992
4354,SE 92nd at SE Holgate,45.4900193,-122.5688739,Pizza,Giants NY Pizza & Subs,4.5,88,4415 SE 92nd Av,(503) 709-7223
4355,SE 92nd at SE Holgate,45.4900193,-122.5688739,Mediterranean,Gyro House Mediterranean Grill,4.0,378,8140 SE Cora St,(503) 206-8000
4356,SE 92nd at SE Holgate,45.4900193,-122.5688739,Dim Sum,H K Café,3.5,938,4410 SE 82nd Ave,(503) 771-8866
4357,SE 92nd at SE Holgate,45.4900193,-122.5688739,Cantonese,Kenny's Noodle House,4.0,603,8305 SE Powell Blvd,(503) 771-6868
4358,SE 92nd at SE Holgate,45.4900193,-122.5688739,Ramen,TOKYO-YA RAMEN,4.0,202,4328 SE 82nd Ave,(503) 719-4576
4359,SE 92nd at SE Holgate,45.4900193,-122.5688739,Korean,Chungdam Korean Fusion,4.0,256,7901 SE Powell Blvd,(503) 206-4515
4360,SE 92nd at SE Holgate,45.4900193,-122.5688739,Parks,Lents Park,3.5,23,SE 92nd Ave & Holgate Blvd,(503) 823-2525
4361,SE 92nd at SE Holgate,45.4900193,-122.5688739,Fast Food,Killer Banh Mi,5.0,37,8201 SE Powell Blvd,(503) 662-8181
4362,SE 92nd at SE Holgate,45.4900193,-122.5688739,Food Trucks,La Arepa,4.5,57,5716 SE 92nd Ave,(503) 913-2753
4363,SE 92nd at SE Holgate,45.4900193,-122.5688739,Himalayan/Nepalese,Sherpa Kitchen,4.5,57,5716 SE 92nd Ave,(503) 756-8599
4364,SE 92nd at SE Holgate,45.4900193,-122.5688739,Sushi Bars,Fujiyama Sushi Bar & Grill,3.5,289,4124 SE 82nd Ave,(503) 775-2019
4365,SE 92nd at SE Holgate,45.4900193,-122.5688739,Mexican,Rosita's Place,4.5,87,3405 SE 82nd Ave,(503) 901-5990
4366,SE 92nd at SE Holgate,45.4900193,-122.5688739,Vietnamese,Best Baguette,3.5,553,8308 SE Powell Blvd,(503) 788-3098
4367,SE 92nd at SE Holgate,45.4900193,-122.5688739,Food Trucks,Habanero Burrito,5.0,83,8218 SE Holgate Blvd,(971) 352-9178
4368,SE 92nd at SE Holgate,45.4900193,-122.5688739,Korean,K-Town Korean BBQ,3.5,591,5450 SE 82nd Ave,(503) 444-7700
4369,SE 92nd at SE Holgate,45.4900193,-122.5688739,Mexican,Birrieria Pdx,4.5,57,5420 SE 82nd Ave,(971) 533-2378
4370,SE 92nd at SE Holgate,45.4900193,-122.5688739,German,Zoiglhaus Brewing Company,3.5,254,5716 SE 92nd Ave,(971) 339-2374
4371,SE 92nd at SE Holgate,45.4900193,-122.5688739,Korean,Kkoki Korean BBQ - Portland,3.5,180,8001 SE Powell Blvd,(503) 327-8875
4372,SE 92nd at SE Holgate,45.4900193,-122.5688739,Afghan,Taste of Afghan,5.0,36,3905 SE 82nd Ave,(971) 401-8056
4373,SE 92nd at SE Holgate,45.4900193,-122.5688739,Beer Bar,Lents Draft and Bottle,5.0,14,8530 SE Foster Rd,(971) 401-8056
4374,SE 28th at Pine,45.5205931,-122.637238,Pizza,Ken's Artisan Pizza,4.5,937,304 SE 28th Ave,(503) 517-9951
4375,SE 28th at Pine,45.5205931,-122.637238,Sushi Bars,Bamboo Sushi,4.0,1135,310 SE 28th Ave,(503) 232-5255
4376,SE 28th at Pine,45.5205931,-122.637238,Southern,Screen Door Eastside,4.5,8477,2337 E Burnside St,(503) 542-0880
4377,SE 28th at Pine,45.5205931,-122.637238,American,Ankeny Tap & Table,4.5,203,2724 SE Ankeny St,(971) 345-4555
4378,SE 28th at Pine,45.5205931,-122.637238,Pizza,Baby Doll Pizza,4.5,538,2835 SE Stark St,(503) 459-4450
4379,SE 28th at Pine,45.5205931,-122.637238,Cheese Shops,Cheese & Crack Snack Shop,4.5,575,22 SE 28th Ave,(503) 206-7315
4380,SE 28th at Pine,45.5205931,-122.637238,Thai,Paadee,4.0,588,6 SE 28th Ave,(503) 360-1453
4381,SE 28th at Pine,45.5205931,-122.637238,Middle Eastern,Tusk,4.0,570,2448 East Burnside St,(503) 894-8082
4382,SE 28th at Pine,45.5205931,-122.637238,Italian,Navarre,4.0,449,10 NE 28th Ave,(503) 232-3555
4383,SE 28th at Pine,45.5205931,-122.637238,Mexican,Güero,4.5,688,200 NE 28th Ave,(503) 887-9258
4384,SE 28th at Pine,45.5205931,-122.637238,Seafood Markets,Flying Fish Company,4.5,373,3004 East Burnside St,(971) 806-6747
4385,SE 28th at Pine,45.5205931,-122.637238,Italian,La Buca,4.0,410,40 NE 28th Ave,(503) 238-1058
4386,SE 28th at Pine,45.5205931,-122.637238,Vegan,The Sudra,4.0,467,28 NE 28th Ave,(971) 302-6002
4387,SE 28th at Pine,45.5205931,-122.637238,Thai,Farmhouse Kitchen Thai Cuisine,4.5,880,3354 SE Hawthorne Blvd,(503) 432-8115
4388,SE 28th at Pine,45.5205931,-122.637238,Steakhouses,Laurelhurst Market,4.0,1322,3155 E Burnside St,(503) 206-3097
4389,SE 28th at Pine,45.5205931,-122.637238,Hawaiian,Ate-Oh-Ate,4.0,589,2454 E Burnside St,(503) 445-6101
4390,SE 28th at Pine,45.5205931,-122.637238,Indian,The Sudra,4.5,52,28 NE 28th Ave,(503) 719-4279
4391,SE 28th at Pine,45.5205931,-122.637238,Cuban,Pambiche,4.0,1645,2811 NE Glisan St,(503) 233-0511
4392,SE 28th at Pine,45.5205931,-122.637238,New American,The Slide Inn,4.0,468,2348 SE Ankeny St,(503) 341-1381
4393,SE 28th at Pine,45.5205931,-122.637238,German,Stammtisch,4.5,531,401 NE 28th Ave,(503) 206-7983
4394,N Central at N Ida,45.588297,-122.7380898,Hawaiian,Big Kahuna's BBQ & Catering,4.0,127,7123 N Lombard St,(503) 522-4012
4395,N Central at N Ida,45.588297,-122.7380898,Fish & Chips,Arlo's Fish & Chips,4.5,81,7316 N Lombard St,(971) 813-9711
4396,N Central at N Ida,45.588297,-122.7380898,Food Trucks,Mangiamo,5.0,28,7316 N Lombard St,(503) 688-8132
4397,N Central at N Ida,45.588297,-122.7380898,Vietnamese,Banh Mi Up,4.5,186,8037 N Lombard St,(503) 719-4288
4398,N Central at N Ida,45.588297,-122.7380898,Pubs,Leisure Public House,4.5,235,8002 N Lombard St,(503) 289-7606
4399,N Central at N Ida,45.588297,-122.7380898,Vegan,Flourish Plant-Based Kitchen,4.5,66,7316 N Lombard St,(971) 940-0905
4400,N Central at N Ida,45.588297,-122.7380898,Coffee & Tea,Cathedral Coffee,4.5,253,7530 N Willamette Blvd,(503) 935-4312
4401,N Central at N Ida,45.588297,-122.7380898,Pizza,Pizza Creature,4.5,52,7316 N Lombard St,(503) 616-5552
4402,N Central at N Ida,45.588297,-122.7380898,Japanese,Homies,4.5,55,7316 N Lombard St,(503) 572-0425
4403,N Central at N Ida,45.588297,-122.7380898,Caribbean,Calypso Southwest,4.5,21,7316 N Lombard St,(503) 422-8019
4404,N Central at N Ida,45.588297,-122.7380898,Sandwiches,NoPoBoys PNW Sandwiches,4.5,25,7316 N Lombard St,(503) 720-1378
4405,N Central at N Ida,45.588297,-122.7380898,Food Trucks,El Coyote,5.0,80,6965 N Fessenden St,(503) 839-7093
4406,N Central at N Ida,45.588297,-122.7380898,Beer Bar,Lombard House,5.0,48,7337 N Lombard,(503) 539-5889
4407,N Central at N Ida,45.588297,-122.7380898,Mexican,Victorico’s Mexican Food,3.0,39,6933 N Lombard St,(503) 206-4504
4408,N Central at N Ida,45.588297,-122.7380898,Food Trucks,El Burrito Mojado,4.0,29,7316 N Lombard St,(503) 278-0163
4409,N Central at N Ida,45.588297,-122.7380898,Asian Fusion,Kung Food Restaurant,4.0,257,8071 N Lombard Way,(503) 286-3131
4410,N Central at N Ida,45.588297,-122.7380898,Vegan,Cozo Grill,5.0,10,7316 N Lombard St,(503) 894-6877
4411,N Central at N Ida,45.588297,-122.7380898,Thai,Sila Thai,4.5,105,7318 N Lombard St,(503) 757-5410
4412,N Central at N Ida,45.588297,-122.7380898,Food Trucks,Little Tibet PDX,5.0,21,7316 N Lombard St,(360) 216-3233
4413,N Central at N Ida,45.588297,-122.7380898,Food Trucks,No Clucks,5.0,7,7316 N Lombard St,(971) 319-5439
4414,SE Milwaukie at Pershing,45.4988159,-122.6540982,Barbeque,Botto's BBQ,4.5,201,3120 SE Milwaukie Ave,(503) 206-6936
4415,SE Milwaukie at Pershing,45.4988159,-122.6540982,Cocktail Bars,Jacqueline,4.5,402,2039 SE Clinton St,(503) 327-8637
4416,SE Milwaukie at Pershing,45.4988159,-122.6540982,Thai,The Chomp,4.5,39,3200 SE Milwaukie Ave,(503) 922-7292
4417,SE Milwaukie at Pershing,45.4988159,-122.6540982,New American,Quaintrelle,4.5,219,2032 SE Clinton St,(503) 200-5787
4418,SE Milwaukie at Pershing,45.4988159,-122.6540982,Pizza,Meta Pizza,4.5,37,3541 SE Milwaukie Ave,(503) 232-3434
4419,SE Milwaukie at Pershing,45.4988159,-122.6540982,Coffee & Tea,Rose City Coffee - Brooklyn,4.5,121,3370 SE Milwaukie Ave,(503) 956-2211
4420,SE Milwaukie at Pershing,45.4988159,-122.6540982,Pizza,Virtuous Pie,4.5,414,1126 SE Division St,(503) 334-2073
4421,SE Milwaukie at Pershing,45.4988159,-122.6540982,Delis,Edelweiss Sausage Co & Delicatessen,4.0,305,3119 SE 12th Ave,(503) 238-4411
4422,SE Milwaukie at Pershing,45.4988159,-122.6540982,Mexican,Nuestra Cocina,4.5,627,2135 SE Division St,(503) 232-2135
4423,SE Milwaukie at Pershing,45.4988159,-122.6540982,Cocktail Bars,Palomar,4.0,231,959 SE Division St,(971) 357-8020
4424,SE Milwaukie at Pershing,45.4988159,-122.6540982,Breakfast & Brunch,Pine State Biscuits,4.5,1325,1100 SE Division St,(503) 236-3346
4425,SE Milwaukie at Pershing,45.4988159,-122.6540982,Sushi Bars,Yama Sushi & Izakaya,4.0,524,2038 SE Clinton St,(503) 231-2859
4426,SE Milwaukie at Pershing,45.4988159,-122.6540982,Sandwiches,Double Dragon,4.0,493,1235 SE Division St,(503) 230-8340
4427,SE Milwaukie at Pershing,45.4988159,-122.6540982,Diners,Original Hotcake House,3.5,612,1002 SE Powell Blvd,(503) 236-7402
4428,SE Milwaukie at Pershing,45.4988159,-122.6540982,New American,Plumb,5.0,23,2133 SE 11th Ave,(503) 875-0527
4429,SE Milwaukie at Pershing,45.4988159,-122.6540982,Pizza,Scottie's Pizza Parlor SE,4.5,389,2128 SE Division St,(971) 544-7878
4430,SE Milwaukie at Pershing,45.4988159,-122.6540982,Grocery,Know Thy Food Cooperative,4.0,67,3434 SE Milwaukie Ave,(503) 206-5766
4431,SE Milwaukie at Pershing,45.4988159,-122.6540982,Ice Cream & Frozen Yogurt,Fifty Licks,4.5,581,2021 SE Clinton St,(503) 395-3333
4432,SE Milwaukie at Pershing,45.4988159,-122.6540982,African,Akadi PDX,4.5,280,1001 SE Division,(503) 477-7138
4433,SE Milwaukie at Pershing,45.4988159,-122.6540982,Cocktail Bars,Deadshot,4.5,87,2133 SE 11th Ave,(503) 875-0527
4434,SE 92nd at Foster,45.4797127,-122.5686256,Mexican,El Pato Feliz,4.0,175,5824 SE 92nd Ave,(503) 772-1037
4435,SE 92nd at Foster,45.4797127,-122.5686256,German,Zoiglhaus Brewing Company,3.5,254,5716 SE 92nd Ave,(971) 339-2374
4436,SE 92nd at Foster,45.4797127,-122.5686256,Bars,Flipside Bar And Carts,4.0,84,9320 SE Woodstock Blvd,(503) 774-2700
4437,SE 92nd at Foster,45.4797127,-122.5686256,Himalayan/Nepalese,Sherpa Kitchen,4.5,57,5716 SE 92nd Ave,(503) 756-8599
4438,SE 92nd at Foster,45.4797127,-122.5686256,Pizza,Humdinger Pizza,3.5,62,9201 SE Foster Rd,(971) 353-7200
4439,SE 92nd at Foster,45.4797127,-122.5686256,Food Trucks,La Arepa,4.5,57,5716 SE 92nd Ave,(503) 913-2753
4440,SE 92nd at Foster,45.4797127,-122.5686256,Sushi Bars,Kenbu Sushi,4.5,87,9320 SE Woodstock Blvd,(503) 660-6621
4441,SE 92nd at Foster,45.4797127,-122.5686256,Fish & Chips,Pah!,4.5,42,5716 SE 92nd Ave,(503) 500-5742
4442,SE 92nd at Foster,45.4797127,-122.5686256,Breakfast & Brunch,Oliver's Cafe,4.0,291,8931 SE Foster Rd,(503) 954-2831
4443,SE 92nd at Foster,45.4797127,-122.5686256,Bakeries,Bella’s Italian Bakery And Market,4.5,141,9119 SE Woodstock Blvd,(971) 255-1212
4444,SE 92nd at Foster,45.4797127,-122.5686256,Thai,E-San Thai Cuisine,3.5,47,9320 SE Woodstock Blvd,(503) 980-8322
4445,SE 92nd at Foster,45.4797127,-122.5686256,Bubble Tea,Ding Tea PDX,4.0,208,9244 SE Woodstock Blvd,(503) 841-6827
4446,SE 92nd at Foster,45.4797127,-122.5686256,Turkish,Shiki Shiki Baba,4.5,6,5718 SE 92nd Ave,(720) 226-7089
4447,SE 92nd at Foster,45.4797127,-122.5686256,Mexican,El Nutri Taco,4.5,173,8436 SE Woodstock Blvd,(503) 788-3492
4448,SE 92nd at Foster,45.4797127,-122.5686256,Coffee & Tea,Refuge Coffee House,5.0,45,9217 SE Foster Rd,(503) 788-3492
4449,SE 92nd at Foster,45.4797127,-122.5686256,Laotian,Golden Triangle Asian Fusion,4.5,64,9320 SE Woodstock Blvd,(503) 679-4514
4450,SE 92nd at Foster,45.4797127,-122.5686256,Beer Bar,Shifters,5.0,2,9201 SE Foster Rd,(971) 353-7200
4451,SE 92nd at Foster,45.4797127,-122.5686256,Dive Bars,The Eagle Eye Tavern,4.0,70,5836 SE 92nd Ave,(503) 774-2141
4452,SE 92nd at Foster,45.4797127,-122.5686256,Vietnamese,Bun Bo Hue Restaurant,4.5,456,7002 SE 82nd Ave,(503) 771-1141
4453,SE 92nd at Foster,45.4797127,-122.5686256,Korean,K-Town Korean BBQ,3.5,591,5450 SE 82nd Ave,(503) 444-7700
4454,NE Alameda at 58th Ave,45.5422831,-122.6037107,New American,Arrowood,4.5,108,5846 NE Sandy Blvd,(971) 373-8049
4455,NE Alameda at 58th Ave,45.5422831,-122.6037107,Steakhouses,Clyde's Prime Rib Restaurant & Bar,3.5,616,5474 NE Sandy Blvd,(503) 281-9200
4456,NE Alameda at 58th Ave,45.5422831,-122.6037107,Thai,Thai Seasons,4.5,240,5824 NE Sandy Blvd,(503) 432-8258
4457,NE Alameda at 58th Ave,45.5422831,-122.6037107,Thai,Cha Ba Thai,4.0,369,5810 NE Sandy Blvd,(503) 282-3970
4458,NE Alameda at 58th Ave,45.5422831,-122.6037107,Japanese,Du's Grill,4.5,483,5365 NE Sandy Blvd,(503) 284-1773
4459,NE Alameda at 58th Ave,45.5422831,-122.6037107,Seafood,Cabezon,4.0,534,5200 NE Sacramento St,(503) 284-6617
4460,NE Alameda at 58th Ave,45.5422831,-122.6037107,Chinese,Zien Hong,4.0,490,5314 NE Sandy Blvd,(503) 288-4743
4461,NE Alameda at 58th Ave,45.5422831,-122.6037107,Vietnamese,Pho Korner,4.0,218,6120 NE Sandy Blvd,(503) 719-6681
4462,NE Alameda at 58th Ave,45.5422831,-122.6037107,Coffee & Tea,Pip's Original Doughnuts & Chai,4.5,3073,4759 NE Fremont St,(503) 206-8692
4463,NE Alameda at 58th Ave,45.5422831,-122.6037107,Hawaiian,Noho's Hawaiian Cafe,4.0,384,4627 NE Fremont St,(503) 445-6646
4464,NE Alameda at 58th Ave,45.5422831,-122.6037107,Mexican,El Burrito Azteca,4.5,289,6728 NE Sandy Blvd,(503) 432-8073
