,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
3819,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Steakhouses,RingSide Steakhouse,4.0,1069,2165 W Burnside St,(503) 223-1513,2,16,18
3820,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Mediterranean,Carina Lounge,4.5,221,410 NW 21st Ave,(503) 274-1572,2,16,18
3821,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906,2,16,18
3822,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535,2,16,18
3823,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Vietnamese,The Boiling Bowl,4.0,227,103 NW 21st Ave,(971) 888-4255,2,16,18
3824,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Salad,The Soop,5.0,122,1902 W Burnside St,(971) 710-1483,2,16,18
3825,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906,2,16,18
3826,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882,2,16,18
3827,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066,2,16,18
3828,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Breakfast & Brunch,HunnyMilk,4.5,437,1981 W Burnside St,(503) 719-7349,2,16,18
3829,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Soup,Elephants Delicatessen,4.5,854,115 NW 22nd Ave,(503) 299-6304,2,16,18
3830,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Tabletop Games,Mox Boarding House - Portland,4.5,120,1938 W Burnside St,(503) 506-0669,2,16,18
3831,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Bakeries,Ken's Artisan Bakery,4.5,930,338 NW 21st Ave,(503) 248-2202,2,16,18
3832,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Thai,Thai Bloom!,4.5,653,333 NW 23rd Ave,(503) 243-7557,2,16,18
3833,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Breweries,Kells Brewery,4.0,253,210 NW 21st Ave,(503) 719-7175,2,16,18
3834,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133,2,16,18
3835,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419,2,16,18
3836,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Tapas/Small Plates,Khao San Pearl,4.0,713,1435 NW Flanders St,(503) 227-3700,2,16,18
3837,NW 20th Pl (Fred Meyer),45.5239729,-122.6932457,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252,2,16,18
3838,N Pittsburg at N Crawford,45.5868448,-122.7591351,German,Urban German Wursthaus,4.0,125,6635 North Baltimore Ave,(503) 286-3686,3,6,9
3839,N Pittsburg at N Crawford,45.5868448,-122.7591351,Mexican,Tienda Santa Cruz,4.5,555,8630 N Lombard St,(503) 286-7302,3,6,9
3840,N Pittsburg at N Crawford,45.5868448,-122.7591351,Parks,Cathedral Park,4.5,133,N Edison St And Pittsburg Ave,(503) 823-3647,3,6,9
3841,N Pittsburg at N Crawford,45.5868448,-122.7591351,Cocktail Bars,The Garrison,4.5,32,8773 N Lombard St,(503) 823-3647,3,6,9
3842,N Pittsburg at N Crawford,45.5868448,-122.7591351,Mexican,Betos Taqueria,4.5,39,7441 B N Leavitt Ave,(503) 713-2814,3,6,9
3843,N Pittsburg at N Crawford,45.5868448,-122.7591351,Pizza,LoveVerona Pizza & Pasta - St. Johns,4.5,45,8436 N Ivanhoe St,(503) 285-8033,3,6,9
3844,N Pittsburg at N Crawford,45.5868448,-122.7591351,Vietnamese,Banh Mi Up,4.5,186,8037 N Lombard St,(503) 719-4288,3,6,9
3845,N Pittsburg at N Crawford,45.5868448,-122.7591351,Thai,Thai Cottage,3.5,259,8620 N Lombard St,(503) 283-4321,3,6,9
3846,N Pittsburg at N Crawford,45.5868448,-122.7591351,Gastropubs,Stormbreaker Brewing St. Johns,3.5,126,8409 N Lombard St,(971) 255-1481,3,6,9
3847,N Pittsburg at N Crawford,45.5868448,-122.7591351,Mediterranean,Zeus Kusina,5.0,8,8448 N Ivanhoe St,(503) 954-2596,3,6,9
3848,N Pittsburg at N Crawford,45.5868448,-122.7591351,Pubs,Leisure Public House,4.5,235,8002 N Lombard St,(503) 289-7606,3,6,9
3849,N Pittsburg at N Crawford,45.5868448,-122.7591351,Coffee & Tea,Cathedral Coffee,4.5,253,7530 N Willamette Blvd,(503) 935-4312,3,6,9
3850,N Pittsburg at N Crawford,45.5868448,-122.7591351,Pubs,St. Johns Theater & Pub,3.5,207,8203 N. Ivanhoe St.,(503) 283-8520,3,6,9
3851,N Pittsburg at N Crawford,45.5868448,-122.7591351,Pasta Shops,Pastificio d'Oro,4.5,37,8737 N Lombard St,(503) 283-8520,3,6,9
3852,N Pittsburg at N Crawford,45.5868448,-122.7591351,American,John Street Cafe,4.0,275,8338 N Lombard St,(503) 247-1066,3,6,9
3853,N Pittsburg at N Crawford,45.5868448,-122.7591351,Pizza,Louie's Pizza & Catering,4.5,89,8438 N Lombard St,(503) 206-7064,3,6,9
3854,N Pittsburg at N Crawford,45.5868448,-122.7591351,Sushi Bars,Mikasa Sushi and Ramen,4.0,110,8777 N Lombard St,(503) 719-7947,3,6,9
3855,N Pittsburg at N Crawford,45.5868448,-122.7591351,Comfort Food,Paiku,4.5,132,7425 N Leavitt Ave,(503) 860-4773,3,6,9
3856,N Pittsburg at N Crawford,45.5868448,-122.7591351,Vegan,The Groovy Floret,5.0,30,8408 N Lombard St,(503) 730-0520,3,6,9
3857,N Pittsburg at N Crawford,45.5868448,-122.7591351,Landmarks & Historical Buildings,St. Johns Bridge,4.5,80,8600 NW Bridge Ave,(503) 731-8200,3,6,9
3858,SE 122nd at Burnside,45.5220396,-122.537573,Mexican,Los Francos,4.5,82,12051 SE Stark St,(503) 473-7066,4,0,4
3859,SE 122nd at Burnside,45.5220396,-122.537573,Sports Bars,Bridge City Taproom,4.5,447,620 SE 122nd Ave,(971) 202-7267,4,0,4
3860,SE 122nd at Burnside,45.5220396,-122.537573,Mexican,La Isla Bonita,3.5,97,302 NE 122nd Ave,(503) 252-3460,4,0,4
3861,SE 122nd at Burnside,45.5220396,-122.537573,Community Service/Non-Profit,Jubilee Hall,5.0,12,12175 E Burnside St,(503) 252-3460,4,0,4
3862,SE 122nd at Burnside,45.5220396,-122.537573,Breakfast & Brunch,Pig-N-Pancake,3.5,156,12110 NE Glisan St,(503) 252-3457,4,0,4
3863,SE 122nd at Burnside,45.5220396,-122.537573,Tea Rooms,Just Tea,4.5,75,1045 SE 122nd Ave,(971) 888-5631,4,0,4
3864,SE 122nd at Burnside,45.5220396,-122.537573,Mexican,Victoricos SE Portland,2.5,27,429 SE 122nd Ave,(503) 841-6819,4,0,4
3865,SE 122nd at Burnside,45.5220396,-122.537573,Mexican,Don Pedro Restaurant,3.0,123,615 SE 122nd Ave,(503) 256-3404,4,0,4
3866,SE 122nd at Burnside,45.5220396,-122.537573,Chinese,Rainbow Dragon Restaurant,3.5,111,12840 SE Stark St,(503) 253-6268,4,0,4
3867,SE 122nd at Burnside,45.5220396,-122.537573,African,Salama International Bazaar,4.0,26,12435 NE Glisan St,(614) 806-7313,4,0,4
3868,SE 122nd at Burnside,45.5220396,-122.537573,Soul Food,Verajames Kitchen,4.0,13,619 SE 122nd Stark St,(503) 935-4962,4,0,4
3869,SE 122nd at Burnside,45.5220396,-122.537573,Tacos,Birrieria PDX,3.5,14,12118 NE Glisan,(503) 954-2084,4,0,4
3870,SE 122nd at Burnside,45.5220396,-122.537573,Desserts,Portland Bakery Delivery,4.0,13,524 NE 118th Ave,(503) 841-6983,4,0,4
3871,SE 122nd at Burnside,45.5220396,-122.537573,Coffee & Tea,Portland Coffee Shop,4.0,17,530 NE 118th Ave,(503) 255-3012,4,0,4
3872,SE 122nd at Burnside,45.5220396,-122.537573,Dive Bars,Montana's Bar,4.0,12,11721 SE Stark St,(503) 256-4900,4,0,4
3873,SE 122nd at Burnside,45.5220396,-122.537573,Seafood,Cleary's Restaurant & Spirits,3.0,23,12429 NE Glisan St,(503) 251-2737,4,0,4
3874,SE 122nd at Burnside,45.5220396,-122.537573,Fast Food,McDonald's,1.5,69,12109 NE Glisan St,(503) 252-8057,4,0,4
3875,SE 122nd at Burnside,45.5220396,-122.537573,Pizza,Little Caesers Pizza,2.5,16,11940 NE Glisan St,(503) 251-0123,4,0,4
3876,SE 122nd at Burnside,45.5220396,-122.537573,Fast Food,KFC,2.0,35,12124 NE Glisan St,(503) 253-7535,4,0,4
3877,SE 122nd at Burnside,45.5220396,-122.537573,Mexican,Taco Bell,2.0,40,12017 NE Glisan St,(503) 408-1486,4,0,4
3878,NE Alberta at 12th,45.5591179,-122.6535114,Modern European,Swiss Hibiscus,5.0,580,4950 NE 14th Ave,(503) 477-9224,0,5,5
3879,NE Alberta at 12th,45.5591179,-122.6535114,New American,Tin Shed Garden Cafe,4.5,1996,1438 NE Alberta St,(503) 288-6966,0,5,5
3880,NE Alberta at 12th,45.5591179,-122.6535114,Beer Bar,Alberta Street Pub,4.0,163,1036 NE Alberta St,(503) 284-7665,0,5,5
3881,NE Alberta at 12th,45.5591179,-122.6535114,Thai,Hat Yai,4.5,705,1605 NE Killingsworth St,(503) 764-9701,0,5,5
3882,NE Alberta at 12th,45.5591179,-122.6535114,New American,Radio Room,3.5,788,1101 NE Alberta St,(503) 287-2346,0,5,5
3883,NE Alberta at 12th,45.5591179,-122.6535114,Vegan,The Bye and Bye,4.0,928,1011 NE Alberta St,(503) 287-2346,0,5,5
3884,NE Alberta at 12th,45.5591179,-122.6535114,Sushi Bars,Bamboo Sushi,4.0,280,1409 NE Alberta St,(503) 889-0336,0,5,5
3885,NE Alberta at 12th,45.5591179,-122.6535114,Chicken Wings,Alberta Street Market,4.5,109,909 NE Alberta St,(503) 282-2169,0,5,5
3886,NE Alberta at 12th,45.5591179,-122.6535114,Dive Bars,Donnie Vegas,4.0,94,1203 NE Alberta St,(503) 477-7244,0,5,5
3887,NE Alberta at 12th,45.5591179,-122.6535114,Pizza,Paladin Pie,5.0,49,1027 NE Alberta St,(503) 327-8831,0,5,5
3888,NE Alberta at 12th,45.5591179,-122.6535114,Southern,Pine State Biscuits,4.5,4124,2204 NE Alberta St,(503) 477-6605,0,5,5
3889,NE Alberta at 12th,45.5591179,-122.6535114,Cocktail Bars,Cereus PDX,4.5,71,1465 NE Prescott St,(503) 894-8125,0,5,5
3890,NE Alberta at 12th,45.5591179,-122.6535114,Italian,Gumba,4.5,481,1733 NE Alberta St,(503) 975-5951,0,5,5
3891,NE Alberta at 12th,45.5591179,-122.6535114,Butcher,Pasture PDX,4.5,39,1413 NE Alberta St,(503) 841-5033,0,5,5
3892,NE Alberta at 12th,45.5591179,-122.6535114,Filipino,Grind Wit Tryz,4.5,484,2017 NE Alberta St,(971) 865-5160,0,5,5
3893,NE Alberta at 12th,45.5591179,-122.6535114,Coffee & Tea,Proud Mary Coffee,4.5,819,2012 NE Alberta St,(503) 208-3475,0,5,5
3894,NE Alberta at 12th,45.5591179,-122.6535114,Bakeries,Petite Provence,4.5,1421,1824 NE Alberta St,(503) 284-6564,0,5,5
3895,NE Alberta at 12th,45.5591179,-122.6535114,Barbeque,Podnah's Pit Barbecue,4.0,1593,1625 NE Killingsworth St,(503) 281-3700,0,5,5
3896,NE Alberta at 12th,45.5591179,-122.6535114,Sandwiches,Fuel Cafe,4.0,379,1452 NE Alberta St,(503) 335-3835,0,5,5
3897,NE Alberta at 12th,45.5591179,-122.6535114,Chinese,Yang‘s Noodle,4.0,213,1625 NE Alberta St,(503) 546-7063,0,5,5
3898,NE Failing St at 79th Ave,45.5510308,-122.5814223,Breakfast & Brunch,Cameo Cafe,4.0,570,8111 NE Sandy Blvd,(503) 284-0401,0,7,7
3899,NE Failing St at 79th Ave,45.5510308,-122.5814223,Peruvian,Salt & Pepper Peruvian Food Cart,4.5,91,3700NE 82nd Ave,(503) 757-9442,0,7,7
3900,NE Failing St at 79th Ave,45.5510308,-122.5814223,Cajun/Creole,Bag O Crab,4.5,202,3255 NE 82nd Ave,(971) 716-8888,0,7,7
3901,NE Failing St at 79th Ave,45.5510308,-122.5814223,Mexican,El Burrito Azteca,4.5,289,6728 NE Sandy Blvd,(503) 432-8073,0,7,7
3902,NE Failing St at 79th Ave,45.5510308,-122.5814223,Cambodian,Mekong Bistro,4.0,232,8200 NE Siskiyou St,(503) 265-8972,0,7,7
3903,NE Failing St at 79th Ave,45.5510308,-122.5814223,Vietnamese,Mekha Restaurant,4.0,498,6846 NE Sandy Blvd,(503) 719-4584,0,7,7
3904,NE Failing St at 79th Ave,45.5510308,-122.5814223,Botanical Gardens,The Grotto,4.5,399,8840 NE Skidmore St,(503) 254-7371,0,7,7
3905,NE Failing St at 79th Ave,45.5510308,-122.5814223,Indian,Namaste  Indian Cuisine - Portland,3.5,545,8303 NE Sandy Blvd,(503) 257-5059,0,7,7
3906,NE Failing St at 79th Ave,45.5510308,-122.5814223,Pubs,Park City Pub,4.0,115,8025 NE Sandy Blvd,(503) 284-7107,0,7,7
3907,NE Failing St at 79th Ave,45.5510308,-122.5814223,Juice Bars & Smoothies,Fresh Love,5.0,31,7434 NE Fremont St,(503) 206-7066,0,7,7
3908,NE Failing St at 79th Ave,45.5510308,-122.5814223,Vietnamese,Pho Gabo,4.0,89,7330 NE Fremont St,(503) 284-8355,0,7,7
3909,NE Failing St at 79th Ave,45.5510308,-122.5814223,Food Trucks,Reeva,5.0,28,7727 NE Sandy Blvd,(971) 416-6748,0,7,7
3910,NE Failing St at 79th Ave,45.5510308,-122.5814223,Bars,KCs Deli,4.5,16,3438 NE 82nd Ave,(503) 477-6697,0,7,7
3911,NE Failing St at 79th Ave,45.5510308,-122.5814223,New American,Escape Bar & Grill,4.0,117,9004 NE Sandy Blvd,(503) 255-4300,0,7,7
3912,NE Failing St at 79th Ave,45.5510308,-122.5814223,Mexican,Taqueria La Mestiza,5.0,43,8525 NE Fremont Dr,(503) 572-8595,0,7,7
3913,NE Failing St at 79th Ave,45.5510308,-122.5814223,Middle Eastern,Samo's Bistro & Market,4.5,59,7215 NE Prescott St,(503) 254-4631,0,7,7
3914,NE Failing St at 79th Ave,45.5510308,-122.5814223,Mexican,Ki’ikibáa Mexican Restaurant,5.0,40,3244 NE 82nd Ave,(971) 429-1452,0,7,7
3915,NE Failing St at 79th Ave,45.5510308,-122.5814223,Mexican,El Burrito Loco,3.5,141,3126 NE 82nd Ave,(503) 252-1343,0,7,7
3916,NE Failing St at 79th Ave,45.5510308,-122.5814223,Coffee & Tea,Rocky Butte Espresso Bar,4.5,18,8505 NE Fremont St,(503) 260-9238,0,7,7
3917,NE Failing St at 79th Ave,45.5510308,-122.5814223,Bakeries,Bee's Cakes,5.0,54,7137 NE Fremont St,(503) 349-4461,0,7,7
3918,NW Flanders at 14th Ave,45.5257231,-122.6854375,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906,5,4,9
3919,NW Flanders at 14th Ave,45.5257231,-122.6854375,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535,5,4,9
3920,NW Flanders at 14th Ave,45.5257231,-122.6854375,Tapas/Small Plates,Khao San Pearl,4.0,713,1435 NW Flanders St,(503) 227-3700,5,4,9
3921,NW Flanders at 14th Ave,45.5257231,-122.6854375,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882,5,4,9
3922,NW Flanders at 14th Ave,45.5257231,-122.6854375,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906,5,4,9
3923,NW Flanders at 14th Ave,45.5257231,-122.6854375,Japanese,Janken,4.5,256,250 NW 13th Ave,(503) 841-6406,5,4,9
3924,NW Flanders at 14th Ave,45.5257231,-122.6854375,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000,5,4,9
3925,NW Flanders at 14th Ave,45.5257231,-122.6854375,Pizza,The Star,4.0,369,1309 NW Hoyt St,(503) 300-7827,5,4,9
3926,NW Flanders at 14th Ave,45.5257231,-122.6854375,Pubs,10 Barrel Brewing Portland,4.0,1117,1411 NW Flanders St,(503) 224-1700,5,4,9
3927,NW Flanders at 14th Ave,45.5257231,-122.6854375,Tacos,Papi Chulo's,4.0,358,611 NW 13th Ave,(503) 206-6085,5,4,9
3928,NW Flanders at 14th Ave,45.5257231,-122.6854375,Sports Bars,River Pig Saloon,4.0,397,529 NW 13th Ave,(971) 266-8897,5,4,9
3929,NW Flanders at 14th Ave,45.5257231,-122.6854375,Pizza,Oven and Shaker,4.0,807,1134 NW Everett St,(503) 241-1600,5,4,9
3930,NW Flanders at 14th Ave,45.5257231,-122.6854375,Sports Bars,Brix Tavern - Pearl District,3.5,1091,1338 NW Hoyt St,(503) 943-5995,5,4,9
3931,NW Flanders at 14th Ave,45.5257231,-122.6854375,New American,Arden ,4.5,206,417 NW 10th Ave,(503) 206-6097,5,4,9
3932,NW Flanders at 14th Ave,45.5257231,-122.6854375,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419,5,4,9
3933,NW Flanders at 14th Ave,45.5257231,-122.6854375,Vietnamese,Luc Lac,4.0,4200,835 SW 2nd Ave,(503) 222-0047,5,4,9
3934,NW Flanders at 14th Ave,45.5257231,-122.6854375,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133,5,4,9
3935,NW Flanders at 14th Ave,45.5257231,-122.6854375,Bars,Cider Bite,4.5,257,1230 NW Hoyt St,(503) 765-5655,5,4,9
3936,NW Flanders at 14th Ave,45.5257231,-122.6854375,Vietnamese,Fish Sauce,4.0,303,407 NW 17th Ave,(503) 227-8000,5,4,9
3937,NW Flanders at 14th Ave,45.5257231,-122.6854375,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066,5,4,9
3938,NW 18th at Flanders,45.52556242,-122.6892561,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906,5,13,18
3939,NW 18th at Flanders,45.52556242,-122.6892561,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535,5,13,18
3940,NW 18th at Flanders,45.52556242,-122.6892561,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906,5,13,18
3941,NW 18th at Flanders,45.52556242,-122.6892561,Tapas/Small Plates,Khao San Pearl,4.0,713,1435 NW Flanders St,(503) 227-3700,5,13,18
3942,NW 18th at Flanders,45.52556242,-122.6892561,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882,5,13,18
3943,NW 18th at Flanders,45.52556242,-122.6892561,Vietnamese,Fish Sauce,4.0,303,407 NW 17th Ave,(503) 227-8000,5,13,18
3944,NW 18th at Flanders,45.52556242,-122.6892561,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066,5,13,18
3945,NW 18th at Flanders,45.52556242,-122.6892561,Burmese,Top Burmese,4.5,415,413 NW 21st Ave,(503) 477-5985,5,13,18
3946,NW 18th at Flanders,45.52556242,-122.6892561,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000,5,13,18
3947,NW 18th at Flanders,45.52556242,-122.6892561,Japanese,Janken,4.5,256,250 NW 13th Ave,(503) 841-6406,5,13,18
3948,NW 18th at Flanders,45.52556242,-122.6892561,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419,5,13,18
3949,NW 18th at Flanders,45.52556242,-122.6892561,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133,5,13,18
3950,NW 18th at Flanders,45.52556242,-122.6892561,Breakfast & Brunch,Hostel Cafe,4.0,70,1810 NW Glisan St,(503) 417-8143,5,13,18
3951,NW 18th at Flanders,45.52556242,-122.6892561,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252,5,13,18
3952,NW 18th at Flanders,45.52556242,-122.6892561,Pubs,10 Barrel Brewing Portland,4.0,1117,1411 NW Flanders St,(503) 224-1700,5,13,18
3953,NW 18th at Flanders,45.52556242,-122.6892561,Mediterranean,Carina Lounge,4.5,221,410 NW 21st Ave,(503) 274-1572,5,13,18
3954,NW 18th at Flanders,45.52556242,-122.6892561,Salad,The Soop,5.0,122,1902 W Burnside St,(971) 710-1483,5,13,18
3955,NW 18th at Flanders,45.52556242,-122.6892561,Mediterranean,Lil' Shalom,4.5,563,1128 SW Alder St,(503) 333-6123,5,13,18
3956,NW 18th at Flanders,45.52556242,-122.6892561,New American,G-Love,4.5,349,1615 NW 21st Ave,(971) 229-1043,5,13,18
3957,NW 18th at Flanders,45.52556242,-122.6892561,Thai,Thai Bloom!,4.5,653,333 NW 23rd Ave,(503) 243-7557,5,13,18
3958,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Venues & Event Spaces,Backyard Social,4.0,113,1914 N Killingsworth St,(503) 719-4316,0,5,5
3959,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Brewpubs,Double Mountain,4.5,12,1700 Killingsworth St,(503) 206-4405,0,5,5
3960,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Tapas/Small Plates,Pollo Bravo,4.5,197,1225 N Killingsworth St,(503) 477-8999,0,5,5
3961,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Bars,The Old Gold,4.0,206,2105 N Killingsworth St,(503) 894-8937,0,5,5
3962,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Mediterranean,Spitz,4.0,216,2103 N Killingsworth St,(503) 954-3601,0,5,5
3963,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Bubble Tea,Auntea Ha,5.0,107,5329 N Interstate Ave,(971) 895-4928,0,5,5
3964,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Food Trucks,Matt's BBQ,4.5,640,4233 N Mississippi Ave,(503) 504-0870,0,5,5
3965,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Coffee & Tea,The Stacks Coffeehouse,4.5,53,1831 N Killingsworth St,(503) 384-2324,0,5,5
3966,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Bars,The Rambler,4.0,238,4205 N Mississippi Ave,(503) 459-4049,0,5,5
3967,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Coffee & Tea,La Perlita,5.0,272,5620 N Interstate Ave,(503) 459-4049,0,5,5
3968,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Indian,Silsila The Flaming Tandoor,4.5,162,819 N Killingsworth St,(971) 373-8641,0,5,5
3969,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Pubs,Prost!,4.0,525,4237 N Mississippi Ave,(503) 954-2674,0,5,5
3970,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Cocktail Bars,Victoria,4.0,257,4835 N Albina Ave,(503) 954-2674,0,5,5
3971,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Breakfast & Brunch,Bad Habit Room,4.0,187,5433 N Michigan Ave,(503) 954-2674,0,5,5
3972,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Mexican,Gonzalez Taqueria,4.5,60,1540 N Killingsworth St,(503) 289-2029,0,5,5
3973,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Bars,Haymaker,4.5,89,1233 N Killingsworth St,(503) 289-2029,0,5,5
3974,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Japanese,Sushi One,4.0,146,6516 N Denver Ave,(503) 954-1311,0,5,5
3975,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Mexican,El Burrito Azteca,4.0,325,1942 N Rosa Parks Way,(503) 841-6667,0,5,5
3976,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Breakfast & Brunch,Fried Egg I'm In Love,4.5,90,4237 N Mississippi Ave,(503) 869-5915,0,5,5
3977,N Concord Ave at Killingsworth St,45.5625479,-122.6848349,Thai,Mee Dee Thai Cuisine,4.0,133,2731 N Killingsworth St,(971) 255-4564,0,5,5
3978,NW Naito at Ironside,45.52871176,-122.674166,Tapas Bars,Lechon,4.5,1888,113 SW Naito Pkwy,(503) 219-9000,10,0,10
3979,NW Naito at Ironside,45.52871176,-122.674166,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906,10,0,10
3980,NW Naito at Ironside,45.52871176,-122.674166,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906,10,0,10
3981,NW Naito at Ironside,45.52871176,-122.674166,Breakfast & Brunch,Mother’s Bistro & Bar,4.5,5017,121 SW 3rd Ave,(503) 464-1122,10,0,10
3982,NW Naito at Ironside,45.52871176,-122.674166,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535,10,0,10
3983,NW Naito at Ironside,45.52871176,-122.674166,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882,10,0,10
3984,NW Naito at Ironside,45.52871176,-122.674166,Sushi Bars,Yama Sushi & Sake Bar,4.0,964,926 NW 10th Ave,(503) 841-5463,10,0,10
3985,NW Naito at Ironside,45.52871176,-122.674166,New American,Portland City Grill,4.0,3391,111 SW 5th Ave,(503) 450-0030,10,0,10
3986,NW Naito at Ironside,45.52871176,-122.674166,Steakhouses,Wilfs Restaurant & Jazz Bar,3.5,301,800 NW 6th Ave,(503) 223-0070,10,0,10
3987,NW Naito at Ironside,45.52871176,-122.674166,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000,10,0,10
3988,NW Naito at Ironside,45.52871176,-122.674166,Asian Fusion,Buranko Cafe & Bar,4.5,195,108 SW Pine St,(503) 241-2691,10,0,10
3989,NW Naito at Ironside,45.52871176,-122.674166,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133,10,0,10
3990,NW Naito at Ironside,45.52871176,-122.674166,New American,Arden ,4.5,206,417 NW 10th Ave,(503) 206-6097,10,0,10
3991,NW Naito at Ironside,45.52871176,-122.674166,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252,10,0,10
3992,NW Naito at Ironside,45.52871176,-122.674166,Italian,Allora,4.0,347,504 NW 9th Ave,(503) 445-4612,10,0,10
3993,NW Naito at Ironside,45.52871176,-122.674166,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419,10,0,10
3994,NW Naito at Ironside,45.52871176,-122.674166,Vietnamese,Butterfly Belly Asian Cuisine,4.0,540,323 NW Park Ave,(503) 788-7327,10,0,10
3995,NW Naito at Ironside,45.52871176,-122.674166,Cocktail Bars,Raven’s Manor,4.5,307,235 SW 1st Ave,(971) 319-6182,10,0,10
3996,NW Naito at Ironside,45.52871176,-122.674166,Mediterranean,Lil' Shalom,4.5,563,1128 SW Alder St,(503) 333-6123,10,0,10
3997,NW Naito at Ironside,45.52871176,-122.674166,Bars,Bullard Tavern,4.5,241,813 SW Alder St,(503) 222-1670,10,0,10
